drug1	drug2	synergy_score	module	comparison	drug1_MOA	drug1_target_hgnc_symbol	drug2_MOA	drug2_target_hgnc_symbol
TOLAZAMIDE	TOLCAPONE	0.00580721155332726	M1	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	Catechol O-methyltransferase inhibitor	COMT
OXAPROZIN	ADAPALENE	0.00578509212450568	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Retinoic acid receptor agonist	RARB
OXAPROZIN	ADAPALENE	0.00578509212450568	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Retinoic acid receptor agonist	RARG
OXAPROZIN	ADAPALENE	0.00578509212450568	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Retinoic acid receptor agonist	RARB
OXAPROZIN	ADAPALENE	0.00578509212450568	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Retinoic acid receptor agonist	RARG
TOLCAPONE	AXITINIB	0.00561771263303454	M6	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Vascular endothelial growth factor receptor inhibitor	FLT1
TOLCAPONE	AXITINIB	0.00561771263303454	M6	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Vascular endothelial growth factor receptor inhibitor	FLT4
TOLCAPONE	AXITINIB	0.00561771263303454	M6	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Vascular endothelial growth factor receptor inhibitor	KDR
NALTREXONE	ADAPALENE	0.00551085239409836	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Retinoic acid receptor agonist	RARB
NALTREXONE	ADAPALENE	0.00551085239409836	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Retinoic acid receptor agonist	RARG
NALTREXONE	ADAPALENE	0.00551085239409836	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Retinoic acid receptor agonist	RARB
NALTREXONE	ADAPALENE	0.00551085239409836	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Retinoic acid receptor agonist	RARG
NALTREXONE	ADAPALENE	0.00551085239409836	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Retinoic acid receptor agonist	RARB
NALTREXONE	ADAPALENE	0.00551085239409836	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Retinoic acid receptor agonist	RARG
NALTREXONE	OXAPROZIN	0.00548508387823336	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Cyclooxygenase inhibitor	PTGS1
NALTREXONE	OXAPROZIN	0.00548508387823336	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Cyclooxygenase inhibitor	PTGS2
NALTREXONE	OXAPROZIN	0.00548508387823336	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Cyclooxygenase inhibitor	PTGS1
NALTREXONE	OXAPROZIN	0.00548508387823336	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Cyclooxygenase inhibitor	PTGS2
NALTREXONE	OXAPROZIN	0.00548508387823336	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Cyclooxygenase inhibitor	PTGS1
NALTREXONE	OXAPROZIN	0.00548508387823336	M1	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Cyclooxygenase inhibitor	PTGS2
GLIMEPIRIDE	TOLCAPONE	0.00547537089313713	M1	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	Catechol O-methyltransferase inhibitor	COMT
GLIMEPIRIDE	TOLCAPONE	0.00547537089313713	M1	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	Catechol O-methyltransferase inhibitor	COMT
AXITINIB	ZAFIRLUKAST	0.0054508400381772	M5	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT1	Cysteinyl leukotriene receptor 1 antagonist	CYSLTR1
AXITINIB	ZAFIRLUKAST	0.0054508400381772	M5	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT4	Cysteinyl leukotriene receptor 1 antagonist	CYSLTR1
AXITINIB	ZAFIRLUKAST	0.0054508400381772	M5	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	KDR	Cysteinyl leukotriene receptor 1 antagonist	CYSLTR1
NALTREXONE	AXITINIB	0.00540159526547181	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Vascular endothelial growth factor receptor inhibitor	FLT1
NALTREXONE	AXITINIB	0.00540159526547181	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Vascular endothelial growth factor receptor inhibitor	FLT4
NALTREXONE	AXITINIB	0.00540159526547181	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Vascular endothelial growth factor receptor inhibitor	KDR
NALTREXONE	AXITINIB	0.00540159526547181	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Vascular endothelial growth factor receptor inhibitor	FLT1
NALTREXONE	AXITINIB	0.00540159526547181	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Vascular endothelial growth factor receptor inhibitor	FLT4
NALTREXONE	AXITINIB	0.00540159526547181	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Vascular endothelial growth factor receptor inhibitor	KDR
NALTREXONE	AXITINIB	0.00540159526547181	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Vascular endothelial growth factor receptor inhibitor	FLT1
NALTREXONE	AXITINIB	0.00540159526547181	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Vascular endothelial growth factor receptor inhibitor	FLT4
NALTREXONE	AXITINIB	0.00540159526547181	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Vascular endothelial growth factor receptor inhibitor	KDR
SIROLIMUS	ADAPALENE	0.00515442518392345	M1	pbta_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Retinoic acid receptor agonist	RARB
SIROLIMUS	ADAPALENE	0.00515442518392345	M1	pbta_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Retinoic acid receptor agonist	RARG
OXAPROZIN	BOSUTINIB	0.00508474183476272	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Tyrosine-protein kinase Lyn inhibitor	LYN
OXAPROZIN	BOSUTINIB	0.00508474183476272	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Tyrosine-protein kinase HCK inhibitor	HCK
OXAPROZIN	BOSUTINIB	0.00508474183476272	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Tyrosine-protein kinase ABL inhibitor	ABL1
OXAPROZIN	BOSUTINIB	0.00508474183476272	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS1	Bcr/Abl fusion protein	BCR
OXAPROZIN	BOSUTINIB	0.00508474183476272	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Tyrosine-protein kinase Lyn inhibitor	LYN
OXAPROZIN	BOSUTINIB	0.00508474183476272	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Tyrosine-protein kinase HCK inhibitor	HCK
OXAPROZIN	BOSUTINIB	0.00508474183476272	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Tyrosine-protein kinase ABL inhibitor	ABL1
OXAPROZIN	BOSUTINIB	0.00508474183476272	M1	pbta_qSig	Cyclooxygenase inhibitor	PTGS2	Bcr/Abl fusion protein	BCR
SIROLIMUS	OXAPROZIN	0.00505641558084759	M1	pbta_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Cyclooxygenase inhibitor	PTGS1
SIROLIMUS	OXAPROZIN	0.00505641558084759	M1	pbta_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Cyclooxygenase inhibitor	PTGS2
PROBENECID	NORETHINDRONE	0.00499463389046826	M1	pbta_qSig	Solute carrier family 22 member 11 inhibitor	SLC22A11	Progesterone receptor agonist	PGR
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT1	Glutamate [NMDA] receptor antagonist	GRIN3A
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT1	Glutamate [NMDA] receptor antagonist	GRIN2C
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT1	Glutamate [NMDA] receptor antagonist	GRIN2D
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT1	Glutamate [NMDA] receptor antagonist	GRIN2A
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT1	Glutamate [NMDA] receptor antagonist	GRIN1
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT4	Glutamate [NMDA] receptor antagonist	GRIN3A
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT4	Glutamate [NMDA] receptor antagonist	GRIN2C
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT4	Glutamate [NMDA] receptor antagonist	GRIN2D
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT4	Glutamate [NMDA] receptor antagonist	GRIN2A
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT4	Glutamate [NMDA] receptor antagonist	GRIN1
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	KDR	Glutamate [NMDA] receptor antagonist	GRIN3A
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	KDR	Glutamate [NMDA] receptor antagonist	GRIN2C
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	KDR	Glutamate [NMDA] receptor antagonist	GRIN2D
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	KDR	Glutamate [NMDA] receptor antagonist	GRIN2A
AXITINIB	FELBAMATE	0.00497891747456729	M6	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	KDR	Glutamate [NMDA] receptor antagonist	GRIN1
BOSUTINIB	ADAPALENE	0.00475655802873279	M1	pbta_qSig	Tyrosine-protein kinase Lyn inhibitor	LYN	Retinoic acid receptor agonist	RARB
BOSUTINIB	ADAPALENE	0.00475655802873279	M1	pbta_qSig	Tyrosine-protein kinase Lyn inhibitor	LYN	Retinoic acid receptor agonist	RARG
BOSUTINIB	ADAPALENE	0.00475655802873279	M1	pbta_qSig	Tyrosine-protein kinase HCK inhibitor	HCK	Retinoic acid receptor agonist	RARB
BOSUTINIB	ADAPALENE	0.00475655802873279	M1	pbta_qSig	Tyrosine-protein kinase HCK inhibitor	HCK	Retinoic acid receptor agonist	RARG
BOSUTINIB	ADAPALENE	0.00475655802873279	M1	pbta_qSig	Tyrosine-protein kinase ABL inhibitor	ABL1	Retinoic acid receptor agonist	RARB
BOSUTINIB	ADAPALENE	0.00475655802873279	M1	pbta_qSig	Tyrosine-protein kinase ABL inhibitor	ABL1	Retinoic acid receptor agonist	RARG
BOSUTINIB	ADAPALENE	0.00475655802873279	M1	pbta_qSig	Bcr/Abl fusion protein	BCR	Retinoic acid receptor agonist	RARB
BOSUTINIB	ADAPALENE	0.00475655802873279	M1	pbta_qSig	Bcr/Abl fusion protein	BCR	Retinoic acid receptor agonist	RARG
CLOZAPINE	AXITINIB	0.00474970658539025	M4	pbta_qSig	Dopamine D2 receptor antagonist	DRD2	Vascular endothelial growth factor receptor inhibitor	FLT1
CLOZAPINE	AXITINIB	0.00474970658539025	M4	pbta_qSig	Dopamine D2 receptor antagonist	DRD2	Vascular endothelial growth factor receptor inhibitor	FLT4
CLOZAPINE	AXITINIB	0.00474970658539025	M4	pbta_qSig	Dopamine D2 receptor antagonist	DRD2	Vascular endothelial growth factor receptor inhibitor	KDR
CLOZAPINE	AXITINIB	0.00474970658539025	M4	pbta_qSig	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	Vascular endothelial growth factor receptor inhibitor	FLT1
CLOZAPINE	AXITINIB	0.00474970658539025	M4	pbta_qSig	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	Vascular endothelial growth factor receptor inhibitor	FLT4
CLOZAPINE	AXITINIB	0.00474970658539025	M4	pbta_qSig	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	Vascular endothelial growth factor receptor inhibitor	KDR
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA3C	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA3C	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA3C	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA3C	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB4A	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB4A	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB4A	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB4A	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB3	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB3	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB3	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB3	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB2B	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB2B	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB2B	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB2B	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA1C	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA1C	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA1C	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA1C	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB1	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB1	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB1	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB1	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA1B	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA1B	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA1B	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBA1B	Bcr/Abl fusion protein	BCR
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB2A	Tyrosine-protein kinase Lyn inhibitor	LYN
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB2A	Tyrosine-protein kinase HCK inhibitor	HCK
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB2A	Tyrosine-protein kinase ABL inhibitor	ABL1
PACLITAXEL	BOSUTINIB	0.00473482692379267	M6	pbta_qSig	Tubulin inhibitor	TUBB2A	Bcr/Abl fusion protein	BCR
CLOZAPINE	AXITINIB	0.0046220426445145	M6	pbta_qSig	Dopamine D2 receptor antagonist	DRD2	Vascular endothelial growth factor receptor inhibitor	FLT1
CLOZAPINE	AXITINIB	0.0046220426445145	M6	pbta_qSig	Dopamine D2 receptor antagonist	DRD2	Vascular endothelial growth factor receptor inhibitor	FLT4
CLOZAPINE	AXITINIB	0.0046220426445145	M6	pbta_qSig	Dopamine D2 receptor antagonist	DRD2	Vascular endothelial growth factor receptor inhibitor	KDR
CLOZAPINE	AXITINIB	0.0046220426445145	M6	pbta_qSig	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	Vascular endothelial growth factor receptor inhibitor	FLT1
CLOZAPINE	AXITINIB	0.0046220426445145	M6	pbta_qSig	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	Vascular endothelial growth factor receptor inhibitor	FLT4
CLOZAPINE	AXITINIB	0.0046220426445145	M6	pbta_qSig	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	Vascular endothelial growth factor receptor inhibitor	KDR
AXITINIB	CHLORPROTHIXENE	0.0045920814482846	M4	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT1	Dopamine D2 receptor antagonist	DRD2
AXITINIB	CHLORPROTHIXENE	0.0045920814482846	M4	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT1	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
AXITINIB	CHLORPROTHIXENE	0.0045920814482846	M4	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT1	Dopamine D3 receptor antagonist	DRD3
AXITINIB	CHLORPROTHIXENE	0.0045920814482846	M4	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT4	Dopamine D2 receptor antagonist	DRD2
AXITINIB	CHLORPROTHIXENE	0.0045920814482846	M4	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT4	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
AXITINIB	CHLORPROTHIXENE	0.0045920814482846	M4	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	FLT4	Dopamine D3 receptor antagonist	DRD3
AXITINIB	CHLORPROTHIXENE	0.0045920814482846	M4	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	KDR	Dopamine D2 receptor antagonist	DRD2
AXITINIB	CHLORPROTHIXENE	0.0045920814482846	M4	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	KDR	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
AXITINIB	CHLORPROTHIXENE	0.0045920814482846	M4	pbta_qSig	Vascular endothelial growth factor receptor inhibitor	KDR	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6D	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE8B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE6G	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CLOZAPINE	0.00458566457323042	M4	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	Adenosine A2 receptor antagonist	ADORA2A	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE3B	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4D	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Dopamine D2 receptor antagonist	DRD2
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE1C	Dopamine D3 receptor antagonist	DRD3
PENTOXIFYLLINE	CHLORPROTHIXENE	0.00450260805910725	M4	pbta_qSig	3',5'-cyclic phosphodiesterase inhibitor	PDE4B	Dopamine D2 receptor antagonist	DRD2
