drug1	drug2	synergy_score	module	comparison	drug1_MOA	drug1_target_hgnc_symbol	drug2_MOA	drug2_target_hgnc_symbol
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Tubulin inhibitor	TUBB3
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Tubulin inhibitor	TUBB2B
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Tubulin inhibitor	TUBA1C
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Tubulin inhibitor	TUBB1
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Tubulin inhibitor	TUBA1B
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Tubulin inhibitor	TUBB2A
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Tubulin inhibitor	TUBA3C
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Tubulin inhibitor	TUBB4A
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Tubulin inhibitor	TUBB3
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Tubulin inhibitor	TUBB2B
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Tubulin inhibitor	TUBA1C
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Tubulin inhibitor	TUBB1
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Tubulin inhibitor	TUBA1B
NALTREXONE	PACLITAXEL	0.00219519769803082	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Tubulin inhibitor	TUBB2A
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBA3C	Dopamine D2 receptor antagonist	DRD2
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBA3C	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBB4A	Dopamine D2 receptor antagonist	DRD2
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBB4A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBB3	Dopamine D2 receptor antagonist	DRD2
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBB3	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBB2B	Dopamine D2 receptor antagonist	DRD2
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBB2B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBA1C	Dopamine D2 receptor antagonist	DRD2
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBA1C	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBB1	Dopamine D2 receptor antagonist	DRD2
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBB1	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBA1B	Dopamine D2 receptor antagonist	DRD2
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBA1B	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBB2A	Dopamine D2 receptor antagonist	DRD2
PACLITAXEL	CLOZAPINE	0.00219285480952272	M6	pbta_qSig	Tubulin inhibitor	TUBB2A	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
NALTREXONE	TOLAZAMIDE	0.00215767478319776	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
NALTREXONE	TOLAZAMIDE	0.00215767478319776	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
NALTREXONE	TOLAZAMIDE	0.00215767478319776	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
NALTREXONE	TOLAZAMIDE	0.00215767478319776	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
NALTREXONE	TOLAZAMIDE	0.00215767478319776	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
NALTREXONE	TOLAZAMIDE	0.00215767478319776	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
FLUTAMIDE	VORINOSTAT	0.00215087519481562	M1	gtex_qSig	Androgen Receptor antagonist	AR	Histone deacetylase 6 inhibitor	HDAC6
FLUTAMIDE	VORINOSTAT	0.00215087519481562	M1	gtex_qSig	Androgen Receptor antagonist	AR	Histone deacetylase 1 inhibitor	HDAC1
VORINOSTAT	CAFFEINE	0.00213533487221539	M1	gtex_qSig	Histone deacetylase 6 inhibitor	HDAC6	Adenosine receptor antagonist	ADORA2A
VORINOSTAT	CAFFEINE	0.00213533487221539	M1	gtex_qSig	Histone deacetylase 6 inhibitor	HDAC6	Adenosine receptor antagonist	ADORA2B
VORINOSTAT	CAFFEINE	0.00213533487221539	M1	gtex_qSig	Histone deacetylase 1 inhibitor	HDAC1	Adenosine receptor antagonist	ADORA2A
VORINOSTAT	CAFFEINE	0.00213533487221539	M1	gtex_qSig	Histone deacetylase 1 inhibitor	HDAC1	Adenosine receptor antagonist	ADORA2B
NALTREXONE	TOLCAPONE	0.00209956177268711	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Catechol O-methyltransferase inhibitor	COMT
NALTREXONE	TOLCAPONE	0.00209956177268711	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Catechol O-methyltransferase inhibitor	COMT
NALTREXONE	TOLCAPONE	0.00209956177268711	M6	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Catechol O-methyltransferase inhibitor	COMT
CLOFIBRATE	FLUTAMIDE	0.00209820193357149	M5	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Androgen Receptor antagonist	AR
TOLCAPONE	CLOZAPINE	0.00206626343038897	M6	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Dopamine D2 receptor antagonist	DRD2
TOLCAPONE	CLOZAPINE	0.00206626343038897	M6	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
TOLCAPONE	CHLORPROTHIXENE	0.00206110029240681	M6	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Dopamine D2 receptor antagonist	DRD2
TOLCAPONE	CHLORPROTHIXENE	0.00206110029240681	M6	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
TOLCAPONE	CHLORPROTHIXENE	0.00206110029240681	M6	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Dopamine D3 receptor antagonist	DRD3
GLIMEPIRIDE	BOSUTINIB	0.00204293938015268	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	Tyrosine-protein kinase Lyn inhibitor	LYN
GLIMEPIRIDE	BOSUTINIB	0.00204293938015268	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	Tyrosine-protein kinase HCK inhibitor	HCK
GLIMEPIRIDE	BOSUTINIB	0.00204293938015268	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	Tyrosine-protein kinase ABL inhibitor	ABL1
GLIMEPIRIDE	BOSUTINIB	0.00204293938015268	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11	Bcr/Abl fusion protein	BCR
GLIMEPIRIDE	BOSUTINIB	0.00204293938015268	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	Tyrosine-protein kinase Lyn inhibitor	LYN
GLIMEPIRIDE	BOSUTINIB	0.00204293938015268	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	Tyrosine-protein kinase HCK inhibitor	HCK
GLIMEPIRIDE	BOSUTINIB	0.00204293938015268	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	Tyrosine-protein kinase ABL inhibitor	ABL1
GLIMEPIRIDE	BOSUTINIB	0.00204293938015268	M5	pbta_qSig	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8	Bcr/Abl fusion protein	BCR
BOSUTINIB	PROBENECID	0.00203719558605729	M1	pbta_qSig	Tyrosine-protein kinase Lyn inhibitor	LYN	Solute carrier family 22 member 11 inhibitor	SLC22A11
BOSUTINIB	PROBENECID	0.00203719558605729	M1	pbta_qSig	Tyrosine-protein kinase HCK inhibitor	HCK	Solute carrier family 22 member 11 inhibitor	SLC22A11
BOSUTINIB	PROBENECID	0.00203719558605729	M1	pbta_qSig	Tyrosine-protein kinase ABL inhibitor	ABL1	Solute carrier family 22 member 11 inhibitor	SLC22A11
BOSUTINIB	PROBENECID	0.00203719558605729	M1	pbta_qSig	Bcr/Abl fusion protein	BCR	Solute carrier family 22 member 11 inhibitor	SLC22A11
NALTREXONE	GLIMEPIRIDE	0.00195218194670273	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
NALTREXONE	GLIMEPIRIDE	0.00195218194670273	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
NALTREXONE	GLIMEPIRIDE	0.00195218194670273	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
NALTREXONE	GLIMEPIRIDE	0.00195218194670273	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
NALTREXONE	GLIMEPIRIDE	0.00195218194670273	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Sulfonylurea receptor 1, Kir6.2 blocker	KCNJ11
NALTREXONE	GLIMEPIRIDE	0.00195218194670273	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Sulfonylurea receptor 1, Kir6.2 blocker	ABCC8
SIROLIMUS	FELBAMATE	0.00195037348054123	M1	pbta_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Glutamate [NMDA] receptor antagonist	GRIN3A
SIROLIMUS	FELBAMATE	0.00195037348054123	M1	pbta_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Glutamate [NMDA] receptor antagonist	GRIN2C
SIROLIMUS	FELBAMATE	0.00195037348054123	M1	pbta_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Glutamate [NMDA] receptor antagonist	GRIN2D
SIROLIMUS	FELBAMATE	0.00195037348054123	M1	pbta_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Glutamate [NMDA] receptor antagonist	GRIN2A
SIROLIMUS	FELBAMATE	0.00195037348054123	M1	pbta_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Glutamate [NMDA] receptor antagonist	GRIN1
TOLCAPONE	FELBAMATE	0.00191985764558072	M1	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Glutamate [NMDA] receptor antagonist	GRIN3A
TOLCAPONE	FELBAMATE	0.00191985764558072	M1	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Glutamate [NMDA] receptor antagonist	GRIN2C
TOLCAPONE	FELBAMATE	0.00191985764558072	M1	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Glutamate [NMDA] receptor antagonist	GRIN2D
TOLCAPONE	FELBAMATE	0.00191985764558072	M1	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Glutamate [NMDA] receptor antagonist	GRIN2A
TOLCAPONE	FELBAMATE	0.00191985764558072	M1	pbta_qSig	Catechol O-methyltransferase inhibitor	COMT	Glutamate [NMDA] receptor antagonist	GRIN1
DIAZOXIDE	AXITINIB	0.0019081550384307	M9	pbta_hgg_qSig	Potassium channel, inwardly rectifying, subfamily J, member 11 opener	KCNJ11	Vascular endothelial growth factor receptor inhibitor	FLT1
DIAZOXIDE	AXITINIB	0.0019081550384307	M9	pbta_hgg_qSig	Potassium channel, inwardly rectifying, subfamily J, member 11 opener	KCNJ11	Vascular endothelial growth factor receptor inhibitor	FLT4
DIAZOXIDE	AXITINIB	0.0019081550384307	M9	pbta_hgg_qSig	Potassium channel, inwardly rectifying, subfamily J, member 11 opener	KCNJ11	Vascular endothelial growth factor receptor inhibitor	KDR
DIAZOXIDE	AXITINIB	0.0019081550384307	M9	pbta_hgg_qSig	Potassium channel, inwardly rectifying, subfamily J, member 8 opener	KCNJ8	Vascular endothelial growth factor receptor inhibitor	FLT1
DIAZOXIDE	AXITINIB	0.0019081550384307	M9	pbta_hgg_qSig	Potassium channel, inwardly rectifying, subfamily J, member 8 opener	KCNJ8	Vascular endothelial growth factor receptor inhibitor	FLT4
DIAZOXIDE	AXITINIB	0.0019081550384307	M9	pbta_hgg_qSig	Potassium channel, inwardly rectifying, subfamily J, member 8 opener	KCNJ8	Vascular endothelial growth factor receptor inhibitor	KDR
CLOFIBRATE	THIORIDAZINE	0.00188490128745037	M5	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	D2-like dopamine receptor antagonist	DRD2
CLOFIBRATE	THIORIDAZINE	0.00188490128745037	M5	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	D2-like dopamine receptor antagonist	DRD4
CLOFIBRATE	THIORIDAZINE	0.00188490128745037	M5	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A
CLOFIBRATE	THIORIDAZINE	0.00188490128745037	M5	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	D2-like dopamine receptor antagonist	DRD3
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Dopamine receptor antagonist	DRD2
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Dopamine receptor antagonist	DRD1
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Norepinephrine transporter inhibitor	SLC6A2
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Dopamine receptor antagonist	DRD4
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Serotonin transporter inhibitor	SLC6A4
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRM1	Dopamine receptor antagonist	DRD3
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Dopamine receptor antagonist	DRD2
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Dopamine receptor antagonist	DRD1
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Norepinephrine transporter inhibitor	SLC6A2
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Dopamine receptor antagonist	DRD4
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Serotonin transporter inhibitor	SLC6A4
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRK1	Dopamine receptor antagonist	DRD3
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Dopamine receptor antagonist	DRD2
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Dopamine receptor antagonist	DRD1
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Norepinephrine transporter inhibitor	SLC6A2
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Dopamine receptor antagonist	DRD4
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Serotonin transporter inhibitor	SLC6A4
NALTREXONE	AMOXAPINE	0.0018445285405077	M5	pbta_qSig	Opioid receptors; mu/kappa/delta antagonist	OPRD1	Dopamine receptor antagonist	DRD3
SIROLIMUS	CAFFEINE	0.00180468500584906	M1	gtex_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Adenosine receptor antagonist	ADORA2A
SIROLIMUS	CAFFEINE	0.00180468500584906	M1	gtex_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Adenosine receptor antagonist	ADORA2B
CLOFIBRATE	SIROLIMUS	0.00179724723919634	M1	gtex_qSig	Peroxisome proliferator-activated receptor alpha agonist	PPARA	FK506-binding protein 1A inhibitor	FKBP1A
CHLORPROMAZINE	TETRABENAZINE	0.00178845310743374	M5	pbta_hgg_qSig	D2-like dopamine receptor antagonist	DRD2	Synaptic vesicular amine transporter inhibitor	SLC18A2
CHLORPROMAZINE	TETRABENAZINE	0.00178845310743374	M5	pbta_hgg_qSig	D2-like dopamine receptor antagonist	DRD4	Synaptic vesicular amine transporter inhibitor	SLC18A2
CHLORPROMAZINE	TETRABENAZINE	0.00178845310743374	M5	pbta_hgg_qSig	Serotonin 2a (5-HT2a) receptor antagonist	HTR2A	Synaptic vesicular amine transporter inhibitor	SLC18A2
CHLORPROMAZINE	TETRABENAZINE	0.00178845310743374	M5	pbta_hgg_qSig	D2-like dopamine receptor antagonist	DRD3	Synaptic vesicular amine transporter inhibitor	SLC18A2
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase Lyn inhibitor	LYN	Dopamine receptor antagonist	DRD2
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase Lyn inhibitor	LYN	Dopamine receptor antagonist	DRD1
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase Lyn inhibitor	LYN	Norepinephrine transporter inhibitor	SLC6A2
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase Lyn inhibitor	LYN	Dopamine receptor antagonist	DRD4
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase Lyn inhibitor	LYN	Serotonin transporter inhibitor	SLC6A4
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase Lyn inhibitor	LYN	Dopamine receptor antagonist	DRD3
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase HCK inhibitor	HCK	Dopamine receptor antagonist	DRD2
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase HCK inhibitor	HCK	Dopamine receptor antagonist	DRD1
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase HCK inhibitor	HCK	Norepinephrine transporter inhibitor	SLC6A2
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase HCK inhibitor	HCK	Dopamine receptor antagonist	DRD4
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase HCK inhibitor	HCK	Serotonin transporter inhibitor	SLC6A4
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase HCK inhibitor	HCK	Dopamine receptor antagonist	DRD3
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase ABL inhibitor	ABL1	Dopamine receptor antagonist	DRD2
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase ABL inhibitor	ABL1	Dopamine receptor antagonist	DRD1
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase ABL inhibitor	ABL1	Norepinephrine transporter inhibitor	SLC6A2
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase ABL inhibitor	ABL1	Dopamine receptor antagonist	DRD4
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase ABL inhibitor	ABL1	Serotonin transporter inhibitor	SLC6A4
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Tyrosine-protein kinase ABL inhibitor	ABL1	Dopamine receptor antagonist	DRD3
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Bcr/Abl fusion protein	BCR	Dopamine receptor antagonist	DRD2
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Bcr/Abl fusion protein	BCR	Dopamine receptor antagonist	DRD1
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Bcr/Abl fusion protein	BCR	Norepinephrine transporter inhibitor	SLC6A2
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Bcr/Abl fusion protein	BCR	Dopamine receptor antagonist	DRD4
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Bcr/Abl fusion protein	BCR	Serotonin transporter inhibitor	SLC6A4
BOSUTINIB	AMOXAPINE	0.0017760428771584	M5	pbta_qSig	Bcr/Abl fusion protein	BCR	Dopamine receptor antagonist	DRD3
SIROLIMUS	FLUTAMIDE	0.00172895300089996	M1	gtex_qSig	FK506-binding protein 1A inhibitor	FKBP1A	Androgen Receptor antagonist	AR
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN3A	Dopamine receptor antagonist	DRD2
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN3A	Dopamine receptor antagonist	DRD1
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN3A	Norepinephrine transporter inhibitor	SLC6A2
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN3A	Dopamine receptor antagonist	DRD4
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN3A	Serotonin transporter inhibitor	SLC6A4
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN3A	Dopamine receptor antagonist	DRD3
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2C	Dopamine receptor antagonist	DRD2
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2C	Dopamine receptor antagonist	DRD1
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2C	Norepinephrine transporter inhibitor	SLC6A2
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2C	Dopamine receptor antagonist	DRD4
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2C	Serotonin transporter inhibitor	SLC6A4
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2C	Dopamine receptor antagonist	DRD3
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2D	Dopamine receptor antagonist	DRD2
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2D	Dopamine receptor antagonist	DRD1
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2D	Norepinephrine transporter inhibitor	SLC6A2
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2D	Dopamine receptor antagonist	DRD4
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2D	Serotonin transporter inhibitor	SLC6A4
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2D	Dopamine receptor antagonist	DRD3
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2A	Dopamine receptor antagonist	DRD2
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2A	Dopamine receptor antagonist	DRD1
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2A	Norepinephrine transporter inhibitor	SLC6A2
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2A	Dopamine receptor antagonist	DRD4
FELBAMATE	AMOXAPINE	0.00163717181996307	M6	pbta_qSig	Glutamate [NMDA] receptor antagonist	GRIN2A	Serotonin transporter inhibitor	SLC6A4
